script,lines,create_calls,decompiled_sha256,corpus
BDCUT17.BCS,17,0,d56b5784443d2de604ae2462d3f1bdb2e67f67e00228c46d692a8bbddd8b1693,baf
BDCUT17B.BCS,27,0,79a7dddd5e83d67e35aa1def78eb1732425f6a4a0b546f8692d27050fb8be78e,baf
BDCUT20.BCS,38,0,93ac1fa4c77d7a1c7668486a80899fd73eaac0666149e5f0a1edf54605ff7a6b,baf
BDCUT200.BCS,18,1,6a4eaf842bd6b5dba236cb2f05ae0faad629b54b5bf8d08eafafca4217268ac3,baf
BDCUT201.BCS,13,1,a8a048cb2f27079f2c86f97219a5c300300edb824897ebf538e59f53135327eb,baf
BDCUT202.BCS,44,0,9a048bec3e0543221e6679b91f7c26d8f28e6287ffae253c78e760dcda9625d3,baf
BDCUT203.BCS,47,0,06c79a46cfad7c5fef6a05b6455d49ba13e5699cb9f859d87e109b261e7a8916,baf
BDCUT204.BCS,94,3,e86b65423019746c7eef147989499336bee8c0dea5d2b83b6eeee8cba3d653f6,baf
BDCUT205.BCS,17,0,17b13de0b6bbe1d32b89f8b16a0fa75d7689cd17456b560d25471ef69064fc83,baf
BDCUT20A.BCS,93,3,39d8f32fe101b5f46ff4978273793d72d5e059ab727891adf9ca1e63b3d7e128,baf
BDCUT21.BCS,58,1,5e4d1d48a82b1e0cf4ebe7561eb5916955b81c796ca7a1721697cef2b7987258,baf
BDCUT22.BCS,25,0,17ec95dded26e6157612513997952f595f47b33e13a3923aa1f774997abf77db,baf
BDCUT221.BCS,30,4,aa854792d8627897a0e0a148b0f6bc68d7995b96c050af47c5bb598309c76c31,baf
BDCUT222.BCS,15,0,5951d28634ef5140a08d759e1b0cc542e8af64872162e6bf1f34a4731768fab7,baf
BDCUT223.BCS,23,0,77f4f7c0cb7974d250b4ef8c26193d7536f801d8f3e3398fd861bf347faacf7e,baf
BDCUT23A.BCS,28,0,402460fc4f18ecf2f3e6852716616dda078349dade6ad17cc365701e2f68a88a,baf
BDCUT24.BCS,57,0,af77430eef950d105215f9444ffc465074e16e1cf66ffd96bc1857ae8ee7885c,baf
BDCUT24A.BCS,67,0,986daa9b642140cf11593ae58c88d5e80e30371b0bf0339a4b60fe7a814c94f4,baf
BDCUT25.BCS,26,0,e20a6318662992a2e752d8d3b67266a2dbc9f6a725062bd27e8db6028d0fbd7f,baf
BDCUT25X.BCS,23,0,9d5865900439a86a2156edc331899c544b588cdb5608810f4f8df8a10ec387c3,baf
BDCUT26.BCS,15,3,d364f12981263ffd54ca61f57d473e4baabca3e440737fe6845ab83c431437d0,baf
BDCUT27.BCS,39,9,4f7f473109e9ff8159628952b803c415c134afbacbf78de888a6df8de801496f,baf
BDCUT276.BCS,12,0,e420f37c6115d89c50028a588347925fd9378cac76dbf64c60e4ed4999cc3b66,baf
BDCUT28.BCS,91,5,e91c599197410a22da4c44f76a3a8d646deae574058abb4b564e90a16ba80f48,baf
BDCUT28A.BCS,143,0,56228d03e07e9a07c1d1bbc0e90d01092fec4b988d6b8386c1a804498f75baab,baf
BDCUT30A.BCS,177,9,71a2efa3886e7a325e9e900e64744869fec09e52527ff2c1037dd1d43a3ddadb,baf
BDCUT31.BCS,21,0,fa4939bf4f6ababf3376aa6cf6a6e90dad9d13ca4afe5bb26a7a23a16941eff9,baf
BDCUT322.BCS,55,1,896f2db778b70ae3dcf20a31494ea7460542d03a8247cbfbe6a11c01a87497fa,baf
BDCUT36.BCS,30,12,f51a1bddd63a67b4473d4baebb7f9d6a450b8401a4602ece8ad51fc188191877,baf
BDCUT37.BCS,18,0,91b63b5a95777e736ec8be39ea58e1242c4d453d38d7ba818bc4f85348cd5c96,baf
BDCUT38.BCS,34,0,1c245afde960270a21757b9761cedd762a75d05a2688b5cecfcd5753df047401,baf
BDCUT38A.BCS,63,0,2aa4fb82252067c4abe9fa6c59b58b78ce2a105002f172374539038ceeeb43f6,baf
BDCUT39.BCS,63,0,18887ad4c545d3e5270b1dea37c96eec2efef32f351156d3f55fbe1473733964,baf
BDCUT40A.BCS,49,1,c00a56b4e010a8a0c61c8a18b2c62a08355d5c31aa2f2f1cca4698c32a496996,baf
BDCUT40B.BCS,304,29,e7490d24cec371f0a0fb87fbfc5d2531a32a6c502724021e7b99bd004181a09d,baf
BDCUT40C.BCS,299,23,11b39ceb76f3ab99e024d293cff781821bf56a2041d7679f1d0006c0a00d9a3d,baf
BDCUT40D.BCS,306,30,db1c6fef3762710fd1ce93de02e66d9a6c80d6c6426a64d9473b5f9ae621047c,baf
BDCUT41.BCS,333,139,5963f20d00776cf48de7a6905dfbc071b0a63e6dd6bc83f558cfc0a40f59266b,baf
BDCUT42.BCS,449,89,0c50074c844a15bbf20b2127f42031b5444942bf8f6d4852d454f92d8175658f,baf
BDCUT43.BCS,228,36,67fac5dd62ae06683291408acb3965d23578d155d00c2709c979dd8c9f8477c6,baf
BDCUT44.BCS,22,0,dbaaa93c68e1ad6d49fa84c10348be524d55ea42f8e0a61867bc5d86c6a249ae,baf
BDCUT45.BCS,65,2,584558588e5fc9e1403faf5fef01669dfafc4ea591ed44dd1d4b61340d036d84,baf
BDCUT45A.BCS,370,13,c5f378f82db1bd99a3f35910e892fd08dca0de253d37d2d819cf5a9a452b9e3f,baf
BDCUT45B.BCS,244,0,a671458d899fa6dcd9b6efd20ec1d2a81bb2ce19a477f00d248098444594f89b,baf
BDCUT50.BCS,144,12,e6bdb10a80520e29614e566024bbbca81629743e59a5c14f640a5bd9d612b424,baf
BDCUT51.BCS,34,0,e5c0fe614a8af5242af3b9f63bf42ea141056876cbab14e6fd49d7f933eeb840,baf
BDCUT54A.BCS,21,0,dc1195ebf4e0012d5b6def33188658782e6bef40d205ba70a26a112a8831cc04,baf
BDCUT54B.BCS,21,0,4055396e8572b660bafdfe2d16afab51133998351a2a00ef552b96da3de61715,baf
BDCUT55.BCS,22,0,cefae51816eb7f72426f505453c7e7e3ff9f096ebc3eb0297b56b09e212c6c39,baf
BDCUT55A.BCS,21,0,2669cf748348e20754621abc5b10f09d38f15af487dd109171fc3ecd0968e8bb,baf
BDCUT55B.BCS,21,0,4df3d996b87c83bffc61ec52eb170daca23c52fa2b3af22b57f502955138ae75,baf
BDCUT56.BCS,19,0,bc0ff6f98d3568d0a608b1fe78bc3787b75022c97848baae1dcc3b8a912d8f14,baf
BDCUT57.BCS,159,2,63492e849dd2789f894cba23389626499d58a021bb85f8c3158029c94dc26aac,baf
BDCUT57A.BCS,44,0,73158b9b59103cd5b7398f2e77f9c45221add82096eeda6700a263244858b0ca,baf
BDCUT57B.BCS,29,0,42167ab9a57057259126239030281488de512515cb042dc787b235970c463e09,baf
BDCUT58.BCS,260,7,bbee7b40c2ebbbedbc2b1d713d3370dbbe55b10acafad7b2fa45e536042c024e,baf
BDCUT59.BCS,190,0,946054b01921cf4f8eb5e29389545d14bd6508dc9df84011aeb5bd6d648c9102,baf
BDCUT59A.BCS,18,0,dadcbf3d521c7e24a513e65841c8de8216db9725c632989a99bf6c1b55b8bfc7,baf
BDCUT59B.BCS,450,35,a873b3b9552a5f6fff518d77c50c50eedd8d2d95630b28dae4288dc169643802,baf
BDCUT60.BCS,50,1,23879633efd4c483d3aa74d28869a59f66def45984a041a522c33f48723dcf56,baf
BDCUT60A.BCS,123,4,05d1d73828c4a7e3a362bdc381db8a47ec9588186cfbcd0fd420a41990ad9cbf,baf
BDCUT60B.BCS,64,10,6db5b44bddf6043f304d197f649d6ef785fa36e1ae2a17f215c97bc9e4fb7e5c,baf
BDCUT60X.BCS,29,3,d4aaf24964cfb6808f81aa2b4768ca3807731b426d07439b77ccefe938c8e3a0,baf
BDCUT60Y.BCS,157,0,b30ebb237094730d727a32a8b061540f75311d4214981936145bc53136557e6d,baf
BDCUT61.BCS,246,0,0bda05b3aab7961b3c7a87a15c2306a3f5fb2ad5d65174c83bbdd7b725d21f67,baf
BDCUT61A.BCS,77,4,b2da653fbc7f68005c178b72df26da2f76345c62d77820fcb92f0280fd64a9bb,baf
BDCUT61T.BCS,106,1,794a7df3b1a58aaba0e3fafdaf58f9894a5a99210995cdda4ce35e48b54de74c,baf
BDCUT62.BCS,95,7,e732afcec6656b572421477100a745dcca489f39fd73306e63d8c0186bd035b0,baf
BDCUT63.BCS,23,0,733f97dda11f91401c54425e605dc2e4633667261863518454c2d10c48e1a26c,baf
BDCUT64.BCS,165,8,9736f993410d97d3d51a67f4776c4ba354957a668bbc0833b053cf0dcc01c2fd,baf
BDCUT64A.BCS,21,0,f844097e1a11e770a983ce74a0450abe361d1e13f66fd41d77e43ead70c468c6,baf
BDCUT64B.BCS,54,0,8f89c13bb4ef04f6f4f5cb3f53e29acb45ce26cfbb6f63c75861143d25cfbcc4,baf
BDCUT64X.BCS,151,0,8f11ebd11df648f941eee0e0a9695beb198220f9ec8c4092fbc69c857542a2b9,baf
BDCUT65.BCS,62,0,b9aff67072bb5d7d0d6f12cf4c0d4f80cd4891442060534b09cd63dbb4127f61,baf
BDCUTDO2.BCS,25,0,96e0252f896e505dfed2169e5a042a7858918d6c13b42bb67bfc4ee38b900339,baf
BDCUTDO3.BCS,15,0,e116fecd1a8aae6d46777249d9d922d5647c159d189953a946008ebe547fa6a3,baf
BDCUTDOP.BCS,11,0,b7de18f68a5d82c638505d9f487fe694803652431bf870514a4ea683013f51a7,baf
BDCUTDRW.BCS,51,0,e94b25b165baad7748df767e51e89699b78902bbf79151589185f72de73cf553,baf
BDCUTGL1.BCS,34,1,39230db96415cdebd4947b3994ad1804bcb27ddf053bf9efd2d8b3d725f026ee,baf
BDCUTGL2.BCS,31,0,26681a920f30cb2420cf7f8b4b329a31de60c68069ef53b7e40b0afb1f5d55df,baf
BDCUTGL3.BCS,32,0,550354454e3ed294c11792dbd016e2338ca071e00330f52dfb2b274d125d343d,baf
BDCUTGL4.BCS,32,0,5a5e40589c75825358ccf682f2940504bef95c9f44262e1b7cbfe1624a491211,baf
BDCUTGL5.BCS,32,0,5bcc79397b0742b5af1439fbfdd87e938f3539e1524ce3a0ea5bacbd8a1381fa,baf
BDCUTJEG.BCS,94,0,28f3d0b8cbc47f4a9faf29f861e2bebf83c7a04034d79f37400dd5ff5e33c82c,baf
BDCUTKOR.BCS,42,0,617b198022801326b34aa8a485ffcd07efe60981c494aae9ce9e531ff0dba2e4,baf
BDCUTPIL.BCS,20,0,509f33a2da3323aa8d8cb87eaff6df0303b5d9844c8629312f2834dd37f80c99,baf
BDCUTSCE.BCS,35,0,a5f4c55d14bc965957535d3a365f3a0673a86bab97b4cfb49025cc83b64475c9,baf
BDCUTSLP.BCS,162,0,cce54db19b1ad282e2a774bbdbc9ce7bf0c1c143c58084852a8824e01e1fdba3,baf
BDDAEROS.BCS,43,0,423223ee7af05bdd998787f84fb261dc53dff4ec38af410a1ab1db3a173349af,baf
BDDAGF.BCS,58,0,1589c45b4067e4d8d4d5d2df75697dee987994984f14971e3901c3b6eb68a360,baf
BDDAGF49.BCS,32,0,45e1aa2647fe3e246cc56cbe99cd825c805f38fb3cf82141f55c71a3e6433d42,baf
BDDAGF57.BCS,47,0,2f037931cc9cfc7eabc9a19f4cdd486350925c8132e7e7790f72f95c53410fb8,baf
BDDAGF61.BCS,21,0,46905e9b0b3591078cd0a61dac3d2f3f91aaa7b59fbaeb8293fdc09db2db4317,baf
BDDAGF70.BCS,148,0,3fd9e3e26e05ae40c05078b252a6ff2b0a5eb74e69797d67168f92ede5a52f08,baf
BDDANC01.BCS,22,0,7344c426accfa821c6809896b77a8efb236869cace60126be169688eec120fc4,baf
BDDANINE.BCS,32,0,9a698d89e51530ce588922af75a58d75c197edc2f274b31833ed53974c6808a6,baf
BDDARAN.BCS,51,0,a537761628d2886b24abc301e18e5054c127f8dbc8a13804f1243aaa4b179d8e,baf
BDDAUSTO.BCS,37,0,f559f447beb4d555a19f09841420a14e2e2698dd360480678efba7a33e4e1e7e,baf
BDDAZZO.BCS,16,0,596339eeec9c7ee2f765ca7c91b89fbd48488968b5ac9460c103fc21735b8d04,baf
BDDCLER.BCS,9,0,e4f36eae1c29214dea6b939deeaeb6fb2311b6073269d12dbbd3259df49859c6,baf
BDDCOR01.BCS,678,0,1b02f6bed4bb4741c5919999d1c2a1fa464d63683890e55571f3644773837e88,baf
BDDDD1A.BCS,47,2,0ec6cf57fefef2d413c724f0b3814490c52275cbf2baaf2bbbd3026353103345,baf
BDDDD1AA.BCS,41,4,1c641373c33872ba2281f83953c8878b5ccb74fb98287d7f4a15ab7cabd1ae81,baf
BDDDD1AB.BCS,19,1,3617ce485d2b1552f3f7948a2b8a6b28f1b1cee7b8b682d7b245637f854a1d97,baf
BDDDD1AC.BCS,41,0,6d7faf1611a918b83a05a41e8498c1d495f66ae0b98dac8b212742316e779ded,baf
BDDDD1B.BCS,37,0,50bd056c3a927b93337435ee4004edeed8c66ffba10f5f96b3c39a3a89cda416,baf
BDDDD1C.BCS,51,0,b049ad90865c06ffa84a45f349ed80b88b2a2ef955a8754470463ee92814543a,baf
BDDDD2A.BCS,60,4,d9f34716d3031192586e80a1d079af7c47fc1b38d43062888088e80404c52a41,baf
BDDDD2B.BCS,47,2,a5e19f308a5bc8f5e0b9c853fa1ad3f90352676d26d9762fed41499d67c7922b,baf
BDDDD2C.BCS,50,0,daa0ca2aeeddedc64e2969ee0cd238177089bc7a76b88c9d8fa2d30491a7031b,baf
BDDDD3A.BCS,38,3,3689e48e2894c97c876b79f61debcf2a1d04ecd745383e10b0075e88b1aab461,baf
BDDDD3B.BCS,19,0,8ed56517afbccf750a96ac47dd05013ec3d164feb9333aac407e7374b6604da7,baf
BDDDD3C.BCS,52,0,8204d75591f49157f4c399d82f33f1a641a487ddb41c341db7218fbda87c4cf4,baf
BDDDD4A.BCS,39,3,cad4cc1805a5a31792796f8c577aa308cbad999b17847fe28f413cd9a3aba5cc,baf
BDDDD4B.BCS,35,1,68bee066148c1963fe7db1734dd2777534457262086267dd47eac88766549153,baf
BDDDD4C.BCS,52,0,3b513c522830c3f48b7ee81413105d90962cc35b75cf67674afe1c8d6171a8dc,baf
BDDEBUG.BCS,326,3,d5f6536610f2967632bb9f9349df646bf29b1dd9a4942630d4e12aa7cd52fdca,baf
BDDEEP.BCS,56,0,fd637af5aa52a8d78ae836d2aee40ff8730611df9c7c500e585089fda55cc208,baf
BDDEFAI.BCS,8257,0,b7b807422f47721f4d53c6a612193d74437c49aa6df54a7ad743faf9be149999,baf
BDDELANC.BCS,105,1,6daa47e0f540c0ca1b0eb4057baadd3baf81bd1d0b18b464781ac6676927ec6f,baf
BDDELEND.BCS,56,1,d9df7ba72fd66c75431186eb76a094a822aee5bdb11787d7051cdecf729ead87,baf
BDDENELD.BCS,32,0,73acbf9d2f91859842b2a4d37945d4c6e847220c79454e49d14f727106885779,baf
BDDEVAG.BCS,1010,0,b3bfcf9758b1c3310beff6be16d68b4e93bf0d35ea78f86e20cc1b4a672f2756,baf
BDDEVIL.BCS,8,0,d8236c275f5c2456d84a2edf94c9ac07899082a1816bdd541c3b6d8067f74f60,baf
BDDFAILE.BCS,7,0,f442aa094441760d74c0d24d5f748a79e9c87581bbc3b758cb344d24667702a5,baf
BDDGOB.BCS,20,0,5e2d72725d90f7a9e2f653d1cc0fb7c4973e7e211df92e181efda1ef4162af0c,baf
BDDGOBL.BCS,41,0,352bcf0a139987a33fdf85cee62ea75f0852913e6b13ee54a4f8eac5db3b7ea6,baf
BDDJINNO.BCS,677,0,bd6318a873bc53032aae5af8b7f817442f36fda1ad5bd265ca91cc057b97e32f,baf
BDDLTRAN.BCS,65,1,0aa39995e6a0f135142b911b34e9b23f4234a835a90363391d906741188f4539,baf
BDDMSH.BCS,92,0,d12438dc2155d9d15a86ddfc4cf2f58fa02634424583e5d827c33adda5ab4c92,baf
BDDMSPWN.BCS,32,7,adc0a47bc343f21e6e369541b0f6dc8f2e4a466870eccb643fda0c0de1bfbe72,baf
BDDOOR01.BCS,24,0,8e11501b0659fd6370ef04a4a69acfc8c175ade060d163966096525d8f79d319,baf
BDDOOR10.BCS,14,0,c8b9a8ce8440ad9493cb7061a0248baea81773dea12dad45ddecb4cad8407492,baf
BDDOOR30.BCS,55,4,9cab7fc9fc0c80341e03a72c79fcdada0f538beed4e0ee15414b7664a2bfcbe8,baf
BDDOORAV.BCS,18,1,8cd0e6659f9a1ce0ee9652db6834eed16d1dc2d8c2602f9d3a3f08e58d167206,baf
BDDOORCH.BCS,94,0,29d58b4ec61c7b561d50e2fe418c30da5f1d6cdd386df89835e1844ee94bf91f,baf
BDDOORGC.BCS,9,0,cfc2ba676285333e7f4e70e706f885f1f0df3dedf7834c0892dbc6b7352f2032,baf
BDDORN.BCS,723,0,a15d6f1fa9b46b9066623f7a91ff4cf54a6eaf31135291872c9f2e902018eb10,baf
BDDORNC.BCS,397,0,d681b1c5dbdd98063d92f25b085d35baa78356e18c9cb4aba0aea8accd954be0,baf
BDDOSIA.BCS,84,0,d9c3c4d25c220733bc9e2b3b09a5acd319024a17515f60fe0231f556508cf688,baf
BDDRAGGH.BCS,181,0,b60d5e74e0250b9b5b6504de17da9d25aef9664bec10038079e1f0d477af24cf,baf
BDDRAGSP.BCS,37,1,ed07b5b21812c7af7da08120f72731d270987188258e107d91ab236711a5b5d1,baf
BDDRAWBR.BCS,56,0,da7c694ec99f1bea6cf42fb70eb45349238c438ac287f415891533513b2d258f,baf
BDDRCL01.BCS,1750,0,10025a585c37bc02d8410435d5ba898682bff62d27afd5076e41777fc3c848fd,baf
BDDRFI01.BCS,741,0,5b75db2ec9edeba2bf2ee4d63d7641b75b121c4c41522beae914c20cc0d19042,baf
BDDRFT01.BCS,702,0,036adff0994b62f069995d9d939e50f3b5113b4e3f0379acdb0022767382cbd7,baf
BDDRGGRY.BCS,104,0,5a8af2da1de666b78965dd29a140afa0cef55a05d082df897e67b52676b70f43,baf
BDDRMA01.BCS,2784,0,794445a6b7e9116078f54c2b3a0da1924c83c3550b4202ea393388d5c9161a45,baf
BDDROWCL.BCS,571,0,147a349fe89b9859c4f5f214d3929fcf4fe9c6170f6385c3a8a56a56ebcbcc95,baf
BDDROWFI.BCS,122,0,fce73fb1963eb0e8e9aeeede0d73afc7742f24e2f7555c91ab03fcb5934f8b80,baf
BDDROWFT.BCS,253,0,93b2da40f00e77cf49498f84e40856ddd1ce5722d992261686f9921d3132ae20,baf
BDDROWMA.BCS,489,0,cce6f4f5b9951d5b823dd905f0bb1f6715f799879da929054e81fddccf900906,baf
BDDROWRU.BCS,79,0,6d2061f42ea038a488035e865424be5cb38675468a29f59fb987aaff1a6f1c37,baf
BDDRUI01.BCS,1208,0,1660e132d216c126e57c85f5f1bd9d7f9fcb466f0a16e95400cef5543501abc0,baf
BDDRUI20.BCS,462,0,2434d77ce75496d032fbd6a44fcd9a1a83e50727c4e4eca1877ad5800c44e261,baf
BDDSARCH.BCS,17,0,9850a53435d7fe3d6ef4f9be48365b4ea86924e44f1f8e701681c7daafd5bffc,baf
BDDSC.BCS,348,0,9dbd059245171838c18c38a31ca4f963a8ad1f9800869aff2b5d86d76171670f,baf
BDDSC2.BCS,85,0,a91d3a7f40c64a7d278e1b362f3b74ee9ec78bd888f0659b6bb068d12c0067c0,baf
BDDSGAT1.BCS,152,4,4d510fd41163b17e25010b3ef9c2c49b11d176ace031fdca9e1dd8e4ca1da5c5,baf
BDDSGAT2.BCS,76,4,c8c505f9e7bbd69209f6eac222f09dc78d80bc3067566ff59bca07f8581cb352,baf
BDDSMAP.BCS,38,0,25fb42eefe3b9248aedabf8aab91eafcdc993534bd3447177718a5ff3ac78c99,baf
BDDSPENS.BCS,26,1,a9728efce43e90af8802f45a91a260635ff317f0e58faf956496a473b8ceba0b,baf
BDDSSEN.BCS,80,0,fdfe0ef79195abbd70eb4c13644c4b26db70cf7801a800a457ee9effdfbbbc27,baf
BDDSWALL.BCS,136,0,24ed22552452c40464eb6bb7ac9fd530510787fb5590ae6c68fabe45b58975eb,baf
BDDUGRAF.BCS,20,0,747a2640e5d53847f1f7811c4a050f68f0d57149b2208bc91ea693d3824f99e5,baf
BDDYNAC.BCS,2052,0,75ac0b8a34951a971e32bc259859a730cb24723af62ea1f1c6ceed958c6834dc,baf
BDDYNAHE.BCS,1109,0,480c4ee29f99a67d75371c8ac2994e0714b1e203beb5bec56cf1a7b2879ed9c3,baf
BDEARTHE.BCS,72,0,c62339b5ebdd10ab570fb9c8c8dc1dc24438b098d65e1c522b75685d2976267f,baf
BDEARTHG.BCS,56,0,ca6d079b34434289b99e18c7a506fccc17a2027dffb3efa6cd5ca780c196825e,baf
BDEDWIN.BCS,893,0,d159ad6d4e5f95eb97b1c363c238ddccedf595bf423c6486c0a6a7eb38fc8636,baf
BDEDWINC.BCS,2266,0,cd62309a530c5685c651fca3138e8436bd741758f98c2e1c59f06ee33435e851,baf
BDEGGS.BCS,8,0,8ef05d60d3bcafb95e40b9ac68ad742ddb2d4bdc4fbe33f2a4d78a59707b50ac,baf
BDEINER.BCS,33,0,48da3c22a03ab19edc28558467984277a78a168d51aabda836fbb2efa012f3a1,baf
BDELANDR.BCS,47,0,7b987459da4ef46e60145a88963927080076e024bfec7408686853762dd14fe3,baf
BDELDOTC.BCS,2487,0,f956a3e6c2d0f20579b434b27345a0e856d97a0b32d1372c43d8d5d2ff46cc03,baf
BDELEFIR.BCS,37,0,8d25435e33eef9a884df59127552f2adf2bf7a5305cc940778eae422ab633e27,baf
BDELEV01.BCS,84,0,942c3880c1e6ed78c6c83d3a076978734dca78fbfb45c67cce570450c3756f3e,baf
BDELEV02.BCS,47,0,0667814554819b4e33d6c5360900f3858e92f289a5c181e5c0eab513ac4d2445,baf
BDELFRUN.BCS,153,0,f86e470e62c5903e22b8cc5d9721c79d733dc6326b0e253616249bfa0c47f39f,baf
BDENRAGE.BCS,14,0,df82457e3cbb3eb10fc6ffd21a790cead15cab176ec06a20ca8eab57408a65ac,baf
BDENSHTV.BCS,164,0,a79de7fbd7060309bcb77540c8e2ff07845dcdde13e7e94b2e08a5b0ae124471,baf
BDENTAN2.BCS,102,0,7034c9c72831d56017125e46cb780cc39c7d2ec370c8d8669ae4161b4b4bb308,baf
BDENTANG.BCS,125,0,c1497d30a9ec333ee0cf2a2ca9214a9e514c0dba6337a3af1a1c288b506b9103,baf
BDENTRAN.BCS,166,0,d24174881a0b69835fd65aabef36421508521734c18ca38b3c46c66801a8f3e4,baf
BDERINYE.BCS,1094,0,4a9a3128d01f255904f47482e6c3258c3110d5ee92bd9860ab462485ab7bfa6b,baf
BDERROR.BCS,7,0,f4903a58b45ba7c22656e5b590d8ff4e5ddfbb0a01c83f6dad1948154a1d0ae5,baf
BDETTIN.BCS,103,0,2595010cd57f6e5d4ea22d6c68cfa03efc76b7af07fad2c59845d2dfdf7f4c13,baf
BDEXDUEL.BCS,94,14,324f7e66e5225b824d1f404abf3247facff9d3a39afad6d963b89b269d10f892,baf
BDEXITBF.BCS,38,0,9e2175a2713effee5e490abd6b68e633c454b5df665dc4ec816b61255539ebcd,baf
BDEYE1.BCS,12,0,fde7ff48e0334dfebb9a55f82437d507ff06eedbd25ec5b111a5e6f643d7f25f,baf
BDEYE2.BCS,12,0,7903b5c72aa7a35fbbb74176a31af94d2bef2cc3afb6c2345b03d3200f652027,baf
BDEYE3.BCS,12,0,4f8e91e0892c6551d2b5208a8fb2348cda6b79aa5d77130c2cc434cfbf748a94,baf
BDEYE4.BCS,12,0,8e8d1f20aaa025ceff1b4b9ce9ded0ac0ce3c07a056c53c03db8afac968f796e,baf
BDEYE5.BCS,74,2,20c4c787405fd4e2a678b2c2fb9999b10c992fd92495f5507419aa9d7200adda,baf
BDEYENE.BCS,12,0,53cc7afec2fa659f2b4999e1c68b8d88bb93f338f2e65906a41e2d6128b64d38,baf
BDEYENW.BCS,12,0,56ce60060469547265c67869f43feace892de389ef4e93478803832eb9a8bfda,baf
BDEYESE.BCS,12,0,c5be0eceb3e5faeacd2e2fd74270ad2110301b583d5c0c1b373b77777c3e48b3,baf
BDEYESW.BCS,12,0,6c0da287a30aa476eb4bd6d16ba0e3732ce99232acf04d852c745fcfa717e833,baf
BDFALDOC.BCS,1159,0,148da3903399d3d835c19903e9deb244f9102be0700e407735f28c0ecd4c627d,baf
BDFAMARI.BCS,64,0,8aa19661c5d21c9e8cf0c84daed3203b923e9abf0f078ac6cdde20b106f24510,baf
BDFAMCRU.BCS,39,0,249aac14b57da0874f1a31bc747aeeec2cd274bfe77ae99b3cb3a682ddb7c888,baf
BDFAMILY.BCS,36,0,1cdf95145189ed9c1a2f7ad2592e709d8a1287a83fe8628f4d36c0f58f30de0a,baf
BDFCLE01.BCS,1871,0,559c927d854283a39eb947be88ba8bf99ef84002dd64ffafbada16f05dc02443,baf
BDFCLE20.BCS,677,0,5d66038d2b253f4754aaff627953d00d0b8c8f433cd156ffb638752f043812d9,baf
BDFENSTE.BCS,10,0,a6eecb107a39e78ca42af8a1415a3449514732ea55a3df818fc47a5c7a306096,baf
BDFERRUS.BCS,74,0,d94116c2d8e9a90b1cb01047668eb5011e4949e5ae48a134e6c27232786877cd,baf
BDFEYR.BCS,190,0,cc1a038a66084ba11efec50ae9962707dacc7626af9ac5dc6f13426edd4bc88c,baf
BDFF0010.BCS,23,0,7c16f711f3f71f04284887de1da6b39b50c68e1af380878299381d9c2e13f2ec,baf
BDFF0040.BCS,23,0,cc0b1824503cb6021a3916495d5932cc7507d116bcf99dd6421d3675f2a2cbfc,baf
BDFF1248.BCS,8,0,33f21513089b15302514c7da6bd79369c48bfc83c6aaf6875debe13fcc677194,baf
BDFFCAMP.BCS,195,0,f686ad72657845e265426c0b735633a7127608b730ac7b33049862778586ce5d,baf
BDFFCELL.BCS,52,0,0c5bf306bec8a1b38f36f7776e03c59e5e4436576e718e3802dd0f4290494fef,baf
BDFFDOP1.BCS,81,0,addb11ce244be4620a069816a2fa9f1edb817e0b4c5a64e0cff5f6c5ae5dc101,baf
BDFFDOPP.BCS,103,0,acdaa66be2a006864a3b5110d3bf06945fe91e561709dd882e5ee670daad761e,baf
BDFFTRAP.BCS,10,0,be0558633609aef598a1358a5b0bd13206ceb503beea2195437a69a0d30a9b75,baf
BDFFVIDA.BCS,52,0,e62682ee97513602ff67ce5e107475dbf22a4c18d633200fcb74a50797ccb12d,baf
BDFFXXII.BCS,14,0,b8b2e40dcd687a616b50d1703d1be1f28e1c60ec8dd96f967c403abd379b0b86,baf
BDFIG00.BCS,982,0,5bd0db000c5f06a46c5bf4808a5be4bf5944b98aa50895653242b8d971072233,baf
BDFIGH00.BCS,14,0,28fa9e69ca66b2524c3d0c90221443b34d977bf594bf03cb2b30f427d4354d48,baf
BDFIGH01.BCS,596,0,8baf22d48a444a485f69c396a754313e1e7158f8dfcaf79b755422cda015da7f,baf
BDFIGH10.BCS,69,0,c6525ce01d837ba726828fc1c877acf8763e32ebabac742ccbb49d61e3f172f9,baf
BDFIGH11.BCS,105,0,c35483da3a7ef3215a8da6656139e4f94538db88802b0b5bf005349f1be083ed,baf
BDFIGH20.BCS,89,0,cc52bc2e1c620301211e20c4cd2bf99f90b5e403a27d645acebb7d5bc6c92b10,baf
BDFIGH21.BCS,71,0,4b5cf5651eee3e7565dac2b69aa41983bddc2e40e394caee54d68ea4fdc4f498,baf
BDFIGH22.BCS,90,0,fc48ba880e22f0442ec3e90a7f84fb49555bc7b87bd0d7e0d34e9b54ffa56eb5,baf
BDFIGH23.BCS,70,0,21c2605ed4bf9b5cd72b0b23b6d33e40d26ec4660b7f6d0af1ae3e82c2b50ed4,baf
BDFIGH24.BCS,52,0,1ab3037ebd3332ef86646e7356e9c44bde1c90ee81dc1f2e7f2f6b4410194110,baf
BDFIGH25.BCS,52,0,96a81a22037ac20e84b2d4731f51f70d6f0598084f3318ee8001f4ab1e54aa44,baf
